,000,10,15,1986,1987,25,30,50,agriculture,also,barrels,company,corn,could,crude,day,department,dlrs,expected,export,government,grain,last,lt,march,market,may,mln,new,official,oil,one,pct,per,petroleum,price,prices,production,said,today,told,tonnes,total,trade,two,usda,week,wheat,would,year
crude_article010.txt,0.0,0.0,0.32643867015578165,0.0,0.0,0.33079944316908,0.0,0.3131641672619523,0.0,0.0,0.0,0.0,0.0,0.0,0.28139202149266584,0.3366579859312531,0.0,0.23966709836833952,0.343533945966562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31875033050531987,0.0,0.3037398280091577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1382541222336084,0.32401837820644913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude_article011.txt,0.0,0.0,0.0,0.2597877181476951,0.0,0.0,0.30133743109857836,0.0,0.0,0.24867716950980714,0.0,0.0,0.0,0.29848487638636395,0.2563303857948017,0.0,0.0,0.0,0.0,0.0,0.30076073554515076,0.0,0.0,0.0,0.0,0.0,0.2903614493304984,0.0,0.0,0.0,0.18392830864804394,0.2609657270338416,0.23271658271960227,0.0,0.304865203506944,0.27807115993558656,0.24088505058149234,0.0,0.12594078645824786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22373575306889879,0.0
crude_article012.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37843116955372536,0.0,0.4568178913869711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46484922905965853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35414271743048864,0.0,0.0,0.0,0.0,0.0,0.19165377830163507,0.0,0.0,0.0,0.0,0.0,0.4026325497299163,0.0,0.0,0.0,0.0,0.32827009171297555
crude_article013.txt,0.0,0.0,0.37090977329006475,0.0,0.0,0.0,0.0,0.0,0.0,0.31018034930498356,0.0,0.0,0.0,0.0,0.3197263695740159,0.0,0.0,0.27231721376167367,0.0,0.0,0.0,0.0,0.28187146344896946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22941771106685838,0.0,0.29027236822470587,0.0,0.3802648851968274,0.0,0.30046107279972584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3723065667921154,0.0,0.0,0.0
crude_article014.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4387437712773525,0.0,0.0,0.0,0.0,0.0,0.31909174813373525,0.0,0.0,0.0,0.0,0.0,0.4464573469611293,0.0,0.0,0.0,0.2932241619006349,0.0,0.0,0.26882361737599064,0.0,0.34013096760310885,0.0,0.0,0.0,0.0,0.0,0.18407094611883942,0.0,0.0,0.0,0.44558103872759025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude_article015.txt,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude_article016.txt,0.24089914404941973,0.0,0.0,0.0,0.0,0.0,0.0,0.31020576052498927,0.0,0.0,0.3258033023179074,0.0,0.0,0.0,0.27873376062141103,0.33347763722680407,0.0,0.0,0.0,0.0,0.3270473401185886,0.0,0.0,0.0,0.3361538596096879,0.0,0.3157391522679727,0.0,0.3008704513454009,0.0,0.2000037139383284,0.0,0.0,0.2859413845849597,0.0,0.0,0.0,0.0,0.1369480598887211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude_article017.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6737656742471839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3960039238079641,0.561868113964731,0.0,0.0,0.0,0.0,0.0,0.0,0.2711548101078972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude_article018.txt,0.0,0.0,0.0,0.28741962542441285,0.0,0.0,0.0,0.3156153950944638,0.0,0.0,0.3314849402220041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33795504527814924,0.34201599942465877,0.0,0.32124528287674914,0.22196204315214066,0.0,0.0,0.2034915505378583,0.28872293135133265,0.2574691117510434,0.0,0.0,0.0,0.0,0.0,0.1393362778178231,0.0,0.0,0.0,0.3372917057883657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude_article019.txt,0.2620593410879862,0.0,0.35175783742998384,0.0,0.0,0.0,0.0,0.33745374034288583,0.0,0.0,0.35442134535855957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37017905341704666,0.0,0.0,0.0,0.0,0.3613391357627765,0.0,0.0,0.0,0.23732024115433506,0.0,0.0,0.21757172154615909,0.0,0.27528414688752956,0.0,0.0,0.0,0.0,0.31443495356939666,0.14897735929835396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude_article020.txt,0.0,0.4261447155534952,0.0,0.0,0.0,0.0,0.4366688223619488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44264976083895147,0.0,0.0,0.0,0.2907234162927072,0.0,0.0,0.2665309704259482,0.0,0.0,0.3810540975347529,0.0,0.0,0.0,0.0,0.18250110751116777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125931345121806
crude_article021.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29110735052900555,0.0,0.0,0.0,0.21292544819889142,0.0,0.0,0.0,0.0,0.22039593773853539,0.0,0.30149454540868076,0.0,0.28318470682230185,0.1956643707040326,0.0,0.2979147259663535,0.17938222956564948,0.2545155462997786,0.0,0.0,0.0,0.27119819137032175,0.2349311955291657,0.25924344682212486,0.12282796071028904,0.287864954655787,0.0,0.0,0.0,0.0,0.0,0.0,0.29110735052900555,0.0,0.21820577003101524,0.0
crude_article022.txt,0.0,0.24971653886828749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21116659562819268,0.0,0.2549068013081338,0.0,0.2534612860410761,0.2176653973947329,0.0,0.0,0.0,0.2657340903652499,0.0,0.0,0.0,0.1918942881927405,0.2593883302389612,0.0,0.0,0.246563200303642,0.0,0.2349521141982496,0.0,0.1561844814842449,0.22160154171772192,0.0,0.0,0.25887920180593277,0.0,0.0,0.0,0.10694382270615548,0.2506381974918284,0.24524492343827525,0.0,0.0,0.0,0.22467109386319958,0.0,0.2534612860410761,0.0,0.1899873534389979,0.0
crude_article023.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2925809474398771,0.0,0.0,0.0,0.21400328523097478,0.0,0.0,0.0,0.0,0.22151159068384907,0.0,0.3030207227104614,0.0,0.28461819899768354,0.19665483147980187,0.2712150374080625,0.299422782080668,0.18029026949962174,0.25580391405179376,0.0,0.0,0.0,0.2725710073308636,0.23612042652374565,0.2605557473933972,0.12344972070069266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2925809474398771,0.0,0.2193103362608536,0.0
crude_article024.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39270574753432574,0.0,0.4288827936540083,0.3344751799459767,0.0,0.0,0.0,0.0,0.34621024193219335,0.467981081730893,0.0,0.0,0.0,0.3073605158699313,0.0,0.0,0.28178361966878085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19294501718083118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude_article025.txt,0.18055616960314191,0.0,0.2423575038026157,0.211731353787108,0.0,0.0,0.0,0.0,0.0,0.2026760700300826,0.0,0.2446575821302587,0.0,0.0,0.20891356984878534,0.0,0.0,0.17793578094301019,0.0,0.0,0.0,0.0,0.18417865797582725,0.0,0.0,0.2325021291803818,0.0,0.16351118618486465,0.22550522732679223,0.2489589190378512,0.14990466088040083,0.0,0.18966792371576963,0.0,0.24847026149407728,0.0,0.19632536222401042,0.21664242369735065,0.10264385631447713,0.24056060910556934,0.23538418626029128,0.19474278890932614,0.24847026149407728,0.0,0.0,0.0,0.0,0.0,0.0,0.17581134285334057
crude_article026.txt,0.0,0.0,0.3393208584793797,0.0,0.3227206591003001,0.34385371986433744,0.34385371986433744,0.0,0.0,0.0,0.0,0.3425411612983973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34319565720497136,0.0,0.0,0.3485633941948131,0.0,0.0,0.0,0.22892939230970552,0.0,0.0,0.20987911420900235,0.0,0.2655510214928276,0.0,0.0,0.0,0.0,0.0,0.14371001885969487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude_article027.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35595826936216884,0.0,0.0,0.3039534361541006,0.0,0.0,0.2588830973092758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3382730050933191,0.0,0.0,0.32809304233469644,0.0,0.21809993866407495,0.3094499670978836,0.0,0.0,0.0,0.0,0.0,0.0,0.1493390441294711,0.3499974836191157,0.0,0.0,0.0,0.3651012071827398,0.0,0.0,0.0,0.0,0.26530311935104284,0.0
crude_article028.txt,0.2368098346526798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2740022013168086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33044758305865835,0.0,0.31037941930842666,0.0,0.2957631174495373,0.0,0.19660861234916246,0.27895711019120256,0.0,0.0,0.3258830848585783,0.0,0.0,0.2841390390995128,0.13462334017924235,0.0,0.30871994211370996,0.0,0.0,0.0,0.0,0.0,0.31906288806162203,0.0,0.23916044390939858,0.0
crude_article029.txt,0.26697077859561846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3610638038256862,0.0,0.0,0.0,0.3089000975392303,0.3695687039734898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2216493854423037,0.0,0.0,0.31688777632059734,0.0,0.0,0.0,0.0,0.15176944824739957,0.0,0.34803961345174955,0.0,0.36738871518337984,0.3710430121713153,0.0,0.0,0.0,0.0,0.0,0.0
crude_article030.txt,0.20865551762677276,0.2769759774890745,0.0,0.0,0.0,0.0,0.0,0.2686856517840926,0.0,0.0,0.2821955094855334,0.0,0.0,0.0,0.24142608448034283,0.2888426577316415,0.0,0.20562732671274933,0.0,0.2682188111922444,0.0,0.0,0.0,0.0,0.2911606757918071,0.0,0.2734784156725648,0.18895788089745152,0.26059984568146327,0.0,0.17323381792721407,0.0,0.0,0.24766898963846523,0.0,0.0,0.0,0.0,0.11861797366204552,0.0,0.0,0.0,0.0,0.0,0.24919653347078308,0.0,0.0,0.0,0.0,0.20317226948462824
crude_article031.txt,0.0,0.2404596156153568,0.0,0.21242359764607324,0.2312545396972979,0.24639802711148165,0.0,0.0,0.0,0.0,0.0,0.24545747645743163,0.0,0.24406554604281794,0.20959660112023198,0.2507617992040782,0.0,0.1785175320603805,0.0,0.0,0.0,0.0,0.1847808198316685,0.0,0.0,0.0,0.0,0.16404577689372302,0.0,0.24977287634628018,0.15039476581322558,0.0,0.0,0.21501644506573966,0.0,0.22737362880854883,0.19696723705231453,0.2173507240256366,0.10297944468116585,0.0,0.23615376173658117,0.0,0.0,0.2517621549492837,0.0,0.0,0.0,0.0,0.18294457462353528,0.17638614823879628
crude_article032.txt,0.19779836126010558,0.2625638424465286,0.0,0.23195061624604182,0.0,0.0,0.26904814184316955,0.0,0.0,0.0,0.2675117819363961,0.0,0.0,0.0,0.22886374833889517,0.27381305326191635,0.0,0.0,0.0,0.0,0.0,0.0,0.201766778763511,0.0,0.27601045584626693,0.0,0.0,0.1791256690156294,0.0,0.0,0.16421979006625526,0.2330023976352207,0.0,0.23478181091315045,0.0,0.0,0.0,0.2373306682399168,0.11244582014032724,0.0,0.0,0.21333973022441147,0.27219790192394056,0.0,0.23622987071153023,0.0,0.0,0.0,0.0,0.19260042779908534
crude_article033.txt,0.24078499730089797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32626896872237066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33200511940590227,0.0,0.0,0.31558954361014785,0.21805425209631912,0.0,0.33200511940590227,0.19990894492730335,0.28363976995705786,0.0,0.0,0.33135345845398195,0.30223141073844545,0.26181438118181904,0.0,0.1368831689327389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24317506460686358,0.0
crude_article034.txt,0.0,0.0,0.0,0.0,0.6843448363485048,0.7291585184053864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude_article035.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355570295598481,0.0,0.0,0.0,0.0,0.0,0.0,0.37067331501896017,0.0,0.3562496863674222,0.0,0.0,0.36182159434174677,0.0,0.0,0.0,0.0,0.0,0.0,0.21786222244465628,0.0,0.0,0.0,0.0,0.0,0.0,0.3148547858705878,0.1491762732768083,0.349616006764415,0.3420929118935669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2650139544162959,0.0
crude_article036.txt,0.2839865352620292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3931236831791312,0.0,0.2798650748972776,0.0,0.0,0.0,0.0,0.28968414129923653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33453029231702663,0.2983178953384653,0.0,0.0,0.0,0.0,0.0,0.16144268669828205,0.0,0.0,0.0,0.39080474974877577,0.0,0.0,0.0,0.3826258493200267,0.0,0.0,0.2765236669919702
crude_article037.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36241490527999093,0.4898853322818415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20197597198621425,0.0,0.0,0.0,0.4889237834282038,0.0,0.0,0.0,0.47869141305789187,0.0,0.0,0.34595024129073626
crude_article038.txt,0.0,0.40817279690459596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34516119893782155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31365975468273,0.0,0.0,0.0,0.4030185246751648,0.0,0.0,0.0,0.25529048628270185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17480443795781042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41429375282583714,0.0,0.31054278495586607,0.2994100580158299
crude_article039.txt,0.6538911818438954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7565886083644094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude_article040.txt,0.17788540652129312,0.2361307523168737,0.0,0.0,0.0,0.0,0.0,0.22906298830565539,0.0,0.19967811229426938,0.24058056788658116,0.24103863939634887,0.0,0.23967176714574512,0.2058233478371213,0.24624747131389088,0.0,0.17530377830512164,0.0,0.0,0.2414991936906506,0.0,0.0,0.24527635149488256,0.0,0.22906298830565539,0.0,0.0,0.2221695837028048,0.0,0.1476872908788306,0.20954534688623286,0.0,0.21114562128839373,0.0,0.0,0.1934213433216879,0.0,0.10112556190988356,0.0,0.0,0.0,0.0,0.0,0.2124479005603802,0.0,0.23967176714574512,0.0,0.17965112323579277,0.0
crude_article041.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5390912188705733,0.0,0.35836103360604427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24537968483524017,0.5750825092273202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43592080150001394,0.0
crude_article042.txt,0.2475475363507201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27787453579387356,0.0,0.0,0.0,0.33353020154944957,0.2864263217367288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2525140687826408,0.34132961059053185,0.0,0.0,0.0,0.0,0.0,0.0,0.2055234643601326,0.2916059017423376,0.0,0.0,0.34065964749070365,0.0,0.0,0.0,0.1407275852607806,0.32981529381135055,0.0,0.0,0.34065964749070365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude_article043.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3923463490874948,0.0,0.42849028651379056,0.33416907324667106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2815257355000687,0.0,0.0,0.0,0.0,0.42562337683441637,0.3687052935700831,0.0,0.19276843677696912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3424561064219483,0.0
crude_article044.txt,0.0,0.0,0.0,0.3583988677360131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35362918882471217,0.0,0.0,0.30119290921749675,0.0,0.0,0.0,0.0,0.0,0.0,0.4264779997552215,0.0,0.0,0.0,0.0,0.0,0.2537444727336266,0.0,0.3210519740686197,0.0,0.0,0.0,0.3323210581258384,0.0,0.1737458398351135,0.4071983123104713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude_article045.txt,0.0,0.0,0.0,0.20547013615058282,0.0,0.0,0.0,0.22562668817593998,0.0,0.19668263088431526,0.23697148619795616,0.23742268592455157,0.0,0.23607631887789543,0.20273567836200124,0.24255337728378554,0.0,0.0,0.0,0.0,0.0,0.0,0.17873221539203643,0.0,0.0,0.22562668817593998,0.22965137440754488,0.158675912124608,0.0,0.24159682576838973,0.1454717524343262,0.20640184165209352,0.18405915520883254,0.20797810945599773,0.24112261857019085,0.0,0.0,0.0,0.09960852162293513,0.0,0.22842351845171566,0.0,0.0,0.24352098744312792,0.0,0.0,0.0,0.0,0.17695607772606198,0.1706123344831332
crude_article046.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40882276092969555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36041903602769526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29334828456434764,0.0,0.37116097479646154,0.0,0.0,0.0,0.0,0.0,0.2008636622375896,0.0,0.4606230843490682,0.0,0.0,0.0,0.0,0.0,0.4760551929169954,0.0,0.0,0.0
crude_article047.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.35302384898451017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3002970426709536,0.0,0.0,0.255768875335425,0.0,0.0,0.0,0.0,0.0,0.0,0.3621592508139898,0.3342037659789414,0.0,0.0,0.0,0.3578591241714822,0.21547631576809367,0.0,0.0,0.30806225975880325,0.0,0.32576686810585614,0.28220247119345687,0.0,0.14754257716188743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude_article048.txt,0.0,0.0,0.0,0.0,0.33369995811065944,0.3555519880097355,0.0,0.0,0.0,0.0,0.3535216605917146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3604218904547045,0.0,0.0,0.0,0.23671781297491906,0.0,0.0,0.21701942421380377,0.0,0.27458534881356467,0.0,0.0,0.328099809448921,0.0,0.0,0.1485991860801751,0.0,0.0,0.0,0.3597144529529969,0.0,0.0,0.0,0.0,0.0,0.26398875009483525,0.0
crude_article049.txt,0.0,0.0,0.26730321295829845,0.2335247321139199,0.25422624902020924,0.2708740173512958,0.0,0.0,0.0,0.22353739355611182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19625060169396438,0.0,0.0,0.0,0.0,0.20313605422913594,0.0,0.0,0.2564334306734622,0.0,0.18034129224830356,0.24871634200538614,0.0,0.165334255643224,0.0,0.0,0.0,0.2740451530481501,0.249959827183389,0.21653301129235905,0.23894129543658818,0.11320892546258987,0.0,0.2596121361201747,0.0,0.0,0.0,0.23783302742640336,0.0,0.0,0.0,0.20111740528863906,0.0
crude_article050.txt,0.0,0.0,0.26730321295829845,0.2335247321139199,0.25422624902020924,0.2708740173512958,0.0,0.0,0.0,0.22353739355611182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19625060169396438,0.0,0.0,0.0,0.0,0.20313605422913594,0.0,0.0,0.2564334306734622,0.0,0.18034129224830356,0.24871634200538614,0.0,0.165334255643224,0.0,0.0,0.0,0.2740451530481501,0.249959827183389,0.21653301129235905,0.23894129543658818,0.11320892546258987,0.0,0.2596121361201747,0.0,0.0,0.0,0.23783302742640336,0.0,0.0,0.0,0.20111740528863906,0.0
